Municipio;Mes;Leitos_Existentes;Leitos_SUS;UTI_Existente;UTI_SUS
SANTA ROSA DE VITERBO;07/2024;32;19;0;0
SANTA ROSA DE VITERBO;08/2024;32;19;0;0
SANTA ROSA DE VITERBO;09/2024;32;19;0;0
SANTA ROSA DE VITERBO;10/2024;32;19;0;0
SANTA ROSA DE VITERBO;11/2024;32;19;0;0
SANTA ROSA DE VITERBO;12/2024;32;19;0;0
SANTANA DE PARNAIBA;01/2024;68;66;0;0
SANTANA DE PARNAIBA;02/2024;68;66;0;0
SANTANA DE PARNAIBA;03/2024;68;66;0;0
SANTANA DE PARNAIBA;04/2024;68;66;0;0
SANTANA DE PARNAIBA;05/2024;68;66;0;0
SANTANA DE PARNAIBA;06/2024;68;66;0;0
SANTANA DE PARNAIBA;07/2024;68;66;0;0
SANTANA DE PARNAIBA;08/2024;68;66;0;0
SANTANA DE PARNAIBA;09/2024;68;66;0;0
SANTANA DE PARNAIBA;10/2024;68;66;0;0
SANTANA DE PARNAIBA;11/2024;68;66;0;0
SANTANA DE PARNAIBA;12/2024;68;66;0;0
SANTO ANASTACIO;01/2024;56;37;0;0
SANTO ANASTACIO;02/2024;56;37;0;0
SANTO ANASTACIO;03/2024;56;37;0;0
SANTO ANASTACIO;04/2024;56;37;0;0
SANTO ANASTACIO;05/2024;56;37;0;0
SANTO ANASTACIO;06/2024;56;37;0;0
SANTO ANASTACIO;07/2024;56;37;0;0
SANTO ANASTACIO;08/2024;56;37;0;0
SANTO ANASTACIO;09/2024;56;37;0;0
SANTO ANASTACIO;10/2024;56;37;0;0
SANTO ANASTACIO;11/2024;56;37;0;0
SANTO ANASTACIO;12/2024;56;37;0;0
SANTO ANDRE;01/2024;1819;758;435;164
SANTO ANDRE;02/2024;1819;758;435;164
SANTO ANDRE;03/2024;1819;758;435;164
SANTO ANDRE;04/2024;1819;758;435;164
SANTO ANDRE;05/2024;1819;758;435;164
SANTO ANDRE;06/2024;1761;758;377;164
SANTO ANDRE;07/2024;1761;758;377;164
SANTO ANDRE;08/2024;1763;758;377;164
SANTO ANDRE;09/2024;1770;758;377;164
SANTO ANDRE;10/2024;1770;758;377;164
SANTO ANDRE;11/2024;1753;743;377;164
SANTO ANDRE;12/2024;1753;743;377;164
SANTO ANTONIO DA ALEGRIA;01/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;02/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;03/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;04/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;05/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;06/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;07/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;08/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;09/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;10/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;11/2024;9;9;0;0
SANTO ANTONIO DA ALEGRIA;12/2024;9;9;0;0
SANTOS;01/2024;1907;857;346;148
SANTOS;02/2024;1984;850;375;148
SANTOS;03/2024;1908;857;346;148
SANTOS;04/2024;1917;819;346;148
SANTOS;05/2024;1917;849;346;148
SANTOS;06/2024;1917;849;346;148
SANTOS;07/2024;1917;849;346;148
SANTOS;08/2024;1917;849;346;148
SANTOS;09/2024;1917;849;346;148
SANTOS;10/2024;1917;849;346;148
SANTOS;11/2024;1917;849;346;148
SANTOS;12/2024;1917;849;346;148
SAO BENTO DO SAPUCAI;01/2024;40;26;0;0
SAO BENTO DO SAPUCAI;02/2024;40;26;0;0
SAO BENTO DO SAPUCAI;03/2024;40;26;0;0
SAO BENTO DO SAPUCAI;04/2024;40;26;0;0
SAO BENTO DO SAPUCAI;05/2024;40;26;0;0
SAO BENTO DO SAPUCAI;06/2024;40;26;0;0
SAO BENTO DO SAPUCAI;07/2024;40;26;0;0
SAO BENTO DO SAPUCAI;08/2024;40;26;0;0
SAO BENTO DO SAPUCAI;09/2024;40;26;0;0
SAO BENTO DO SAPUCAI;10/2024;40;26;0;0
SAO BENTO DO SAPUCAI;11/2024;40;26;0;0
SAO BENTO DO SAPUCAI;12/2024;40;26;0;0
SAO BERNARDO DO CAMPO;01/2024;2075;891;324;133
SAO BERNARDO DO CAMPO;02/2024;2075;891;324;133
SAO BERNARDO DO CAMPO;03/2024;1955;769;324;133
SAO BERNARDO DO CAMPO;04/2024;1945;766;324;138
SAO BERNARDO DO CAMPO;05/2024;1945;766;324;138
SAO BERNARDO DO CAMPO;06/2024;1971;792;324;138
SAO BERNARDO DO CAMPO;07/2024;1985;797;324;138
SAO BERNARDO DO CAMPO;08/2024;1985;797;324;138
SAO BERNARDO DO CAMPO;09/2024;1985;807;324;138
SAO BERNARDO DO CAMPO;10/2024;2017;807;324;138
SAO BERNARDO DO CAMPO;11/2024;2017;807;324;138
SAO BERNARDO DO CAMPO;12/2024;1991;781;324;138
SAO CAETANO DO SUL;01/2024;1017;224;212;44
SAO CAETANO DO SUL;02/2024;1017;224;212;44
SAO CAETANO DO SUL;03/2024;1017;224;212;44
SAO CAETANO DO SUL;04/2024;1017;224;212;44
SAO CAETANO DO SUL;05/2024;1017;224;212;44
SAO CAETANO DO SUL;06/2024;1018;224;213;44
SAO CAETANO DO SUL;07/2024;1019;225;213;44
SAO CAETANO DO SUL;08/2024;1019;225;213;44
SAO CAETANO DO SUL;09/2024;1034;240;213;44
SAO CAETANO DO SUL;10/2024;1034;240;213;44
SAO CAETANO DO SUL;11/2024;1034;240;213;44
SAO CAETANO DO SUL;12/2024;1034;240;213;44
SAO CARLOS;01/2024;512;231;83;50
SAO CARLOS;02/2024;518;235;93;50
SAO CARLOS;03/2024;518;235;93;50
SAO CARLOS;04/2024;518;235;93;50
SAO CARLOS;05/2024;518;245;93;60
SAO CARLOS;06/2024;518;245;93;60
SAO CARLOS;07/2024;518;245;93;60
SAO CARLOS;08/2024;518;245;93;60
SAO CARLOS;09/2024;482;259;96;60
SAO CARLOS;10/2024;482;259;96;60
SAO CARLOS;11/2024;490;269;96;60
SAO CARLOS;12/2024;490;269;96;60
SAO JOAO DA BOA VISTA;01/2024;225;112;28;18
SAO JOAO DA BOA VISTA;02/2024;225;112;28;18
SAO JOAO DA BOA VISTA;03/2024;225;112;28;18
SAO JOAO DA BOA VISTA;04/2024;225;112;28;18
SAO JOAO DA BOA VISTA;05/2024;225;112;28;18
SAO JOAO DA BOA VISTA;06/2024;225;112;28;18
SAO JOAO DA BOA VISTA;07/2024;225;112;28;18
SAO JOAO DA BOA VISTA;08/2024;213;105;30;18
SAO JOAO DA BOA VISTA;09/2024;213;105;30;18
SAO JOAO DA BOA VISTA;10/2024;213;105;30;18
SAO JOAO DA BOA VISTA;11/2024;213;105;30;18
SAO JOAO DA BOA VISTA;12/2024;213;105;30;18
SAO JOAQUIM DA BARRA;01/2024;114;71;10;8
SAO JOAQUIM DA BARRA;02/2024;114;71;10;8
SAO JOAQUIM DA BARRA;03/2024;114;71;10;8
SAO JOAQUIM DA BARRA;04/2024;114;71;10;8
SAO JOAQUIM DA BARRA;05/2024;106;79;10;8
SAO JOAQUIM DA BARRA;06/2024;113;76;10;8
SAO JOAQUIM DA BARRA;07/2024;113;76;10;8
SAO JOAQUIM DA BARRA;08/2024;113;76;10;8
SAO JOAQUIM DA BARRA;09/2024;113;76;10;8
SAO JOAQUIM DA BARRA;10/2024;105;78;10;8
SAO JOAQUIM DA BARRA;11/2024;105;78;10;8
SAO JOAQUIM DA BARRA;12/2024;105;78;10;8
SAO JOSE DO RIO PARDO;01/2024;150;86;9;7
SAO JOSE DO RIO PARDO;02/2024;150;86;9;7
SAO JOSE DO RIO PARDO;03/2024;150;86;9;7
SAO JOSE DO RIO PARDO;04/2024;150;86;9;7
SAO JOSE DO RIO PARDO;05/2024;150;86;9;7
SAO JOSE DO RIO PARDO;06/2024;150;86;9;7
SAO JOSE DO RIO PARDO;07/2024;150;86;9;7
SAO JOSE DO RIO PARDO;08/2024;150;86;9;7
SAO JOSE DO RIO PARDO;09/2024;150;86;9;7
SAO JOSE DO RIO PARDO;10/2024;150;86;9;7
SAO JOSE DO RIO PARDO;11/2024;150;86;9;7
SAO JOSE DO RIO PARDO;12/2024;150;86;9;7
SAO JOSE DO RIO PRETO;01/2024;2606;1324;410;247
SAO JOSE DO RIO PRETO;02/2024;2594;1324;410;247
SAO JOSE DO RIO PRETO;03/2024;2594;1324;410;247
SAO JOSE DO RIO PRETO;04/2024;2589;1324;405;247
SAO JOSE DO RIO PRETO;05/2024;2589;1302;405;225
SAO JOSE DO RIO PRETO;06/2024;2644;1357;405;225
SAO JOSE DO RIO PRETO;07/2024;2644;1357;405;225
SAO JOSE DO RIO PRETO;08/2024;2644;1362;405;230
SAO JOSE DO RIO PRETO;09/2024;2644;1362;405;230
SAO JOSE DO RIO PRETO;10/2024;2644;1372;405;240
SAO JOSE DO RIO PRETO;11/2024;2644;1372;405;240
SAO JOSE DO RIO PRETO;12/2024;2644;1372;405;240
SAO JOSE DOS CAMPOS;01/2024;1925;901;345;151
SAO JOSE DOS CAMPOS;02/2024;1856;901;326;151
SAO JOSE DOS CAMPOS;03/2024;1856;901;326;151
SAO JOSE DOS CAMPOS;04/2024;1867;907;326;151
SAO JOSE DOS CAMPOS;05/2024;1869;909;326;151
SAO JOSE DOS CAMPOS;06/2024;1864;909;326;151
SAO JOSE DOS CAMPOS;07/2024;1849;909;326;151
SAO JOSE DOS CAMPOS;08/2024;1849;909;326;151
SAO JOSE DOS CAMPOS;09/2024;1849;909;326;151
SAO JOSE DOS CAMPOS;10/2024;1847;919;326;161
SAO JOSE DOS CAMPOS;11/2024;1879;919;330;161
SAO JOSE DOS CAMPOS;12/2024;1879;919;330;161
SAO LUIS DO PARAITINGA;01/2024;25;16;0;0
SAO LUIS DO PARAITINGA;02/2024;25;16;0;0
SAO LUIS DO PARAITINGA;03/2024;25;16;0;0
SAO LUIS DO PARAITINGA;04/2024;25;16;0;0
SAO LUIS DO PARAITINGA;05/2024;25;16;0;0
SAO LUIS DO PARAITINGA;06/2024;25;16;0;0
SAO LUIS DO PARAITINGA;07/2024;25;16;0;0
SAO LUIS DO PARAITINGA;08/2024;25;16;0;0
SAO LUIS DO PARAITINGA;09/2024;25;16;0;0
SAO LUIS DO PARAITINGA;10/2024;25;16;0;0
SAO LUIS DO PARAITINGA;11/2024;25;16;0;0
SAO LUIS DO PARAITINGA;12/2024;25;16;0;0
SAO MANUEL;01/2024;70;44;10;0
SAO MANUEL;02/2024;70;44;10;0
SAO MANUEL;03/2024;70;44;10;0
SAO MANUEL;04/2024;70;51;10;7
SAO MANUEL;05/2024;70;51;10;7
SAO MANUEL;06/2024;70;51;10;7
SAO MANUEL;07/2024;70;51;10;7
SAO MANUEL;08/2024;70;51;10;7
SAO MANUEL;09/2024;70;51;10;7
SAO MANUEL;10/2024;70;51;10;7
SAO MANUEL;11/2024;70;51;10;7
SAO MANUEL;12/2024;70;51;10;7
SAO MIGUEL ARCANJO;01/2024;80;80;0;0
SAO MIGUEL ARCANJO;02/2024;80;80;0;0
SAO MIGUEL ARCANJO;03/2024;80;80;0;0
SAO MIGUEL ARCANJO;04/2024;79;79;0;0
SAO MIGUEL ARCANJO;05/2024;80;80;0;0
SAO MIGUEL ARCANJO;06/2024;80;80;0;0
SAO MIGUEL ARCANJO;07/2024;80;80;0;0
SAO MIGUEL ARCANJO;08/2024;80;80;0;0
SAO MIGUEL ARCANJO;09/2024;80;80;0;0
SAO MIGUEL ARCANJO;10/2024;80;80;0;0
SAO MIGUEL ARCANJO;11/2024;80;80;0;0
SAO MIGUEL ARCANJO;12/2024;80;80;0;0
SAO PAULO;01/2024;36622;17733;6186;2254
SAO PAULO;02/2024;36651;17792;6190;2254
SAO PAULO;03/2024;36520;17600;6142;2254
SAO PAULO;04/2024;36676;17631;6166;2276
SAO PAULO;05/2024;36861;17775;6200;2276
SAO PAULO;06/2024;36877;17772;6217;2276
SAO PAULO;07/2024;36932;17770;6243;2276
SAO PAULO;08/2024;36985;17803;6272;2276
SAO PAULO;09/2024;36980;17824;6254;2266
SAO PAULO;10/2024;36952;17824;6240;2266
SAO PAULO;11/2024;36973;17824;6259;2266
SAO PAULO;12/2024;36864;17824;6331;2266
SAO PEDRO;01/2024;73;61;10;10
SAO PEDRO;02/2024;73;61;10;10
SAO PEDRO;03/2024;73;61;10;10
SAO PEDRO;04/2024;73;61;10;10
SAO PEDRO;05/2024;75;61;12;10
SAO PEDRO;06/2024;75;61;12;10
SAO PEDRO;07/2024;75;61;12;10
SAO PEDRO;08/2024;75;61;12;10
SAO PEDRO;09/2024;75;61;12;10
SAO PEDRO;10/2024;75;61;12;10
SAO PEDRO;11/2024;75;61;12;10
SAO PEDRO;12/2024;75;61;12;10
SAO ROQUE;01/2024;186;70;35;8
SAO ROQUE;02/2024;186;70;35;8
SAO ROQUE;03/2024;186;70;35;8
SAO ROQUE;04/2024;186;70;35;8
SAO ROQUE;05/2024;170;70;30;8
SAO ROQUE;06/2024;170;70;30;8
SAO ROQUE;07/2024;170;70;30;8
SAO ROQUE;08/2024;170;70;30;8
SAO ROQUE;09/2024;170;70;30;8
SAO ROQUE;10/2024;170;70;30;8
SAO ROQUE;11/2024;170;70;30;8
SAO ROQUE;12/2024;170;70;30;8
SAO SEBASTIAO;01/2024;104;103;8;7
SAO SEBASTIAO;02/2024;100;99;8;7
SAO SEBASTIAO;03/2024;100;99;8;7
SAO SEBASTIAO;04/2024;100;99;8;7
SAO SEBASTIAO;05/2024;100;99;8;7
SAO SEBASTIAO;06/2024;100;99;8;7
SAO SEBASTIAO;07/2024;100;99;8;7
SAO SEBASTIAO;08/2024;113;112;8;7
SAO SEBASTIAO;09/2024;113;112;8;7
SAO SEBASTIAO;10/2024;113;112;8;7
SAO SEBASTIAO;11/2024;117;116;8;7
SAO SEBASTIAO;12/2024;118;117;8;7
SAO SEBASTIAO DA GRAMA;01/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;02/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;03/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;04/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;05/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;06/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;07/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;08/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;09/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;10/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;11/2024;30;26;0;0
SAO SEBASTIAO DA GRAMA;12/2024;30;26;0;0
SAO SIMAO;01/2024;40;36;0;0
SAO SIMAO;02/2024;40;36;0;0
SAO SIMAO;03/2024;40;36;0;0
SAO SIMAO;04/2024;40;36;0;0
SAO SIMAO;05/2024;40;36;0;0
SAO SIMAO;06/2024;40;36;0;0
SAO SIMAO;07/2024;40;36;0;0
SAO SIMAO;08/2024;40;36;0;0
SAO SIMAO;09/2024;40;36;0;0
SAO SIMAO;10/2024;40;36;0;0
SAO SIMAO;11/2024;40;36;0;0
SAO SIMAO;12/2024;40;36;0;0
SAO VICENTE;01/2024;312;188;35;15
SAO VICENTE;02/2024;312;188;35;15
SAO VICENTE;03/2024;312;182;35;9
SAO VICENTE;04/2024;321;191;35;9
SAO VICENTE;05/2024;312;182;35;9
SAO VICENTE;06/2024;312;182;35;9
SAO VICENTE;07/2024;312;182;35;9
SAO VICENTE;08/2024;312;182;35;9
SAO VICENTE;09/2024;312;182;35;9
SAO VICENTE;10/2024;312;191;35;9
SAO VICENTE;11/2024;312;200;35;18
SAO VICENTE;12/2024;312;200;35;18
SERRA NEGRA;01/2024;49;33;0;0
SERRA NEGRA;02/2024;49;33;0;0
SERRA NEGRA;03/2024;49;33;0;0
SERRA NEGRA;04/2024;49;33;0;0
SERRA NEGRA;05/2024;49;33;0;0
SERRA NEGRA;06/2024;49;33;0;0
SERRA NEGRA;07/2024;49;33;0;0
SERRA NEGRA;08/2024;49;33;0;0
SERRA NEGRA;09/2024;49;33;0;0
SERRA NEGRA;10/2024;49;33;0;0
SERRA NEGRA;11/2024;49;33;0;0
SERRA NEGRA;12/2024;49;33;0;0
SERRANA;01/2024;98;96;10;10
SERRANA;02/2024;98;96;10;10
SERRANA;03/2024;98;96;10;10
SERRANA;04/2024;98;96;10;10
SERRANA;05/2024;98;96;10;10
SERRANA;06/2024;98;96;10;10
SERRANA;07/2024;98;96;10;10
SERRANA;08/2024;98;96;10;10
SERRANA;09/2024;98;96;10;10
SERRANA;10/2024;98;96;10;10
SERRANA;11/2024;98;96;10;10
SERRANA;12/2024;98;96;10;10
SERTAOZINHO;01/2024;160;81;25;14
SERTAOZINHO;02/2024;160;81;25;14
SERTAOZINHO;03/2024;160;81;25;14
SERTAOZINHO;04/2024;160;81;25;14
SERTAOZINHO;05/2024;160;81;25;14
SERTAOZINHO;06/2024;160;81;25;14
SERTAOZINHO;07/2024;160;81;25;14
SERTAOZINHO;08/2024;160;81;25;14
SERTAOZINHO;09/2024;160;81;25;14
SERTAOZINHO;10/2024;160;81;25;14
SERTAOZINHO;11/2024;160;81;25;14
SERTAOZINHO;12/2024;160;81;25;14
SILVEIRAS;01/2024;2;2;0;0
SILVEIRAS;02/2024;2;2;0;0
SILVEIRAS;03/2024;2;2;0;0
SILVEIRAS;04/2024;2;2;0;0
SILVEIRAS;05/2024;2;2;0;0
SILVEIRAS;06/2024;2;2;0;0
SILVEIRAS;07/2024;2;2;0;0
SILVEIRAS;08/2024;2;2;0;0
SILVEIRAS;09/2024;2;2;0;0
SILVEIRAS;10/2024;2;2;0;0
SILVEIRAS;11/2024;2;2;0;0
SILVEIRAS;12/2024;2;2;0;0
SOCORRO;01/2024;77;70;7;7
SOCORRO;02/2024;77;70;7;7
SOCORRO;03/2024;77;70;7;7
SOCORRO;04/2024;77;70;7;7
SOCORRO;05/2024;77;70;7;7
SOCORRO;06/2024;77;70;7;7
SOCORRO;07/2024;77;70;7;7
SOCORRO;08/2024;77;70;7;7
SOCORRO;09/2024;77;70;7;7
SOCORRO;10/2024;77;70;7;7
SOCORRO;11/2024;77;70;7;7
SOCORRO;12/2024;77;70;7;7
SOROCABA;01/2024;2009;1070;430;171
SOROCABA;02/2024;2009;1070;430;171
SOROCABA;03/2024;2009;1070;430;171
SOROCABA;04/2024;2002;1067;430;171
SOROCABA;05/2024;2002;1067;430;171
SOROCABA;06/2024;2018;1067;430;171
SOROCABA;07/2024;2018;1067;430;171
SOROCABA;08/2024;2029;1077;437;175
SOROCABA;09/2024;2014;1077;416;175
SOROCABA;10/2024;2014;1077;416;175
SOROCABA;11/2024;2044;1077;416;175
SOROCABA;12/2024;2044;1077;416;175
SUD MENNUCCI;01/2024;22;20;0;0
SUD MENNUCCI;02/2024;22;20;0;0
SUD MENNUCCI;03/2024;22;20;0;0
SUD MENNUCCI;04/2024;22;20;0;0
SUD MENNUCCI;05/2024;22;20;0;0
SUD MENNUCCI;06/2024;22;20;0;0
SUD MENNUCCI;07/2024;22;20;0;0
SUD MENNUCCI;08/2024;22;20;0;0
SUD MENNUCCI;09/2024;22;20;0;0
SUD MENNUCCI;10/2024;22;20;0;0
SUD MENNUCCI;11/2024;22;20;0;0
SUD MENNUCCI;12/2024;22;20;0;0
SUMARE;01/2024;211;211;36;36
SUMARE;02/2024;211;211;36;36
SUMARE;03/2024;211;211;36;36
SUMARE;04/2024;211;211;36;36
SUMARE;05/2024;211;211;36;36
SUMARE;06/2024;211;211;36;36
SUMARE;07/2024;211;211;36;36
SUMARE;08/2024;211;211;36;36
SUMARE;09/2024;211;211;36;36
SUMARE;10/2024;211;211;36;36
SUMARE;11/2024;211;211;36;36
SUMARE;12/2024;211;211;36;36
SUZANO;01/2024;434;220;69;18
SUZANO;02/2024;434;220;69;18
SUZANO;03/2024;457;243;69;18
SUZANO;04/2024;457;243;69;18
SUZANO;05/2024;457;243;69;18
SUZANO;06/2024;472;258;69;18
SUZANO;07/2024;472;258;69;18
SUZANO;08/2024;472;258;69;18
SUZANO;09/2024;415;209;69;18
SUZANO;10/2024;415;209;69;18
SUZANO;11/2024;415;209;69;18
SUZANO;12/2024;415;209;69;18
TABAPUA;01/2024;30;11;0;0
TABAPUA;02/2024;30;11;0;0
TABAPUA;03/2024;30;11;0;0
TABAPUA;04/2024;30;11;0;0
TABAPUA;05/2024;30;11;0;0
TABAPUA;06/2024;30;11;0;0
TABAPUA;07/2024;30;11;0;0
TABAPUA;08/2024;30;11;0;0
TABAPUA;09/2024;30;11;0;0
TABAPUA;10/2024;30;11;0;0
TABAPUA;11/2024;30;11;0;0
TABAPUA;12/2024;30;11;0;0
TABATINGA;01/2024;36;23;0;0
TABATINGA;02/2024;36;23;0;0
TABATINGA;03/2024;36;23;0;0
TABATINGA;04/2024;35;23;0;0
TABATINGA;05/2024;35;23;0;0
TABATINGA;06/2024;35;23;0;0
TABATINGA;07/2024;35;22;0;0
TABATINGA;08/2024;35;22;0;0
TABATINGA;09/2024;35;22;0;0
TABATINGA;10/2024;35;22;0;0
TABATINGA;11/2024;35;22;0;0
TABATINGA;12/2024;35;22;0;0
TABOAO DA SERRA;01/2024;523;354;43;35
TABOAO DA SERRA;02/2024;522;353;43;35
TABOAO DA SERRA;03/2024;577;408;43;35
TABOAO DA SERRA;04/2024;562;393;43;35
TABOAO DA SERRA;05/2024;562;393;43;35
TABOAO DA SERRA;06/2024;562;393;43;35
TABOAO DA SERRA;07/2024;562;393;43;35
TABOAO DA SERRA;08/2024;562;393;43;35
TABOAO DA SERRA;09/2024;562;393;43;35
TABOAO DA SERRA;10/2024;562;393;43;35
TABOAO DA SERRA;11/2024;562;393;43;35
TABOAO DA SERRA;12/2024;501;393;35;35
TAGUAI;01/2024;30;25;0;0
TAGUAI;02/2024;30;25;0;0
TAGUAI;03/2024;30;25;0;0
TAGUAI;04/2024;30;25;0;0
TAGUAI;05/2024;30;25;0;0
TAGUAI;06/2024;30;25;0;0
TAGUAI;07/2024;30;25;0;0
TAGUAI;08/2024;30;25;0;0
TAGUAI;09/2024;30;25;0;0
TAGUAI;10/2024;30;25;0;0
TAGUAI;11/2024;30;25;0;0
TAGUAI;12/2024;30;25;0;0
TAIUVA;01/2024;4;4;0;0
TAIUVA;02/2024;4;4;0;0
TAIUVA;03/2024;4;4;0;0
TAIUVA;04/2024;4;4;0;0
TAIUVA;05/2024;4;4;0;0
TAIUVA;06/2024;4;4;0;0
TAIUVA;07/2024;4;4;0;0
TAIUVA;08/2024;4;4;0;0
TAIUVA;09/2024;4;4;0;0
TAIUVA;10/2024;4;4;0;0
TAIUVA;11/2024;4;4;0;0
TAIUVA;12/2024;4;4;0;0
TAMBAU;01/2024;36;28;0;0
TAMBAU;02/2024;36;28;0;0
TAMBAU;03/2024;36;28;0;0
TAMBAU;04/2024;36;28;0;0
TAMBAU;05/2024;36;28;0;0
TAMBAU;06/2024;36;28;0;0
TAMBAU;07/2024;36;28;0;0
TAMBAU;08/2024;36;28;0;0
TAMBAU;09/2024;36;28;0;0
TAMBAU;10/2024;36;28;0;0
TAMBAU;11/2024;36;28;0;0
TAMBAU;12/2024;36;28;0;0
TANABI;01/2024;72;30;0;0
TANABI;02/2024;72;30;0;0
TANABI;03/2024;72;30;0;0
TANABI;04/2024;72;30;0;0
TANABI;05/2024;72;30;0;0
TANABI;06/2024;72;30;0;0
TANABI;07/2024;72;30;0;0
TANABI;08/2024;72;30;0;0
TANABI;09/2024;72;30;0;0
TANABI;10/2024;72;30;0;0
TANABI;11/2024;72;30;0;0
TANABI;12/2024;72;30;0;0
TAPIRATIBA;01/2024;25;24;0;0
TAPIRATIBA;02/2024;25;24;0;0
TAPIRATIBA;03/2024;25;24;0;0
TAPIRATIBA;04/2024;25;24;0;0
TAPIRATIBA;05/2024;25;24;0;0
TAPIRATIBA;06/2024;25;24;0;0
TAPIRATIBA;07/2024;25;24;0;0
TAPIRATIBA;08/2024;25;24;0;0
TAPIRATIBA;09/2024;25;24;0;0
TAPIRATIBA;10/2024;25;24;0;0
TAPIRATIBA;11/2024;25;24;0;0
TAPIRATIBA;12/2024;25;24;0;0
TAQUARITINGA;01/2024;138;88;13;10
TAQUARITINGA;02/2024;138;88;13;10
TAQUARITINGA;03/2024;138;88;13;10
TAQUARITINGA;04/2024;138;88;13;10
TAQUARITINGA;05/2024;138;88;13;10
TAQUARITINGA;06/2024;138;88;13;10
TAQUARITINGA;07/2024;138;88;13;10
TAQUARITINGA;08/2024;138;88;13;10
TAQUARITINGA;09/2024;138;88;13;10
TAQUARITINGA;10/2024;138;88;13;10
TAQUARITINGA;11/2024;138;88;13;10
TAQUARITINGA;12/2024;138;88;13;10
TAQUARITUBA;01/2024;50;35;0;0
TAQUARITUBA;02/2024;50;35;0;0
TAQUARITUBA;03/2024;50;35;0;0
TAQUARITUBA;04/2024;50;35;0;0
TAQUARITUBA;05/2024;50;35;0;0
TAQUARITUBA;06/2024;50;35;0;0
TAQUARITUBA;07/2024;50;35;0;0
TAQUARITUBA;08/2024;50;35;0;0
TAQUARITUBA;09/2024;50;35;0;0
TAQUARITUBA;10/2024;50;35;0;0
TAQUARITUBA;11/2024;50;35;0;0
TAQUARITUBA;12/2024;50;35;0;0
TATUI;01/2024;153;91;19;8
TATUI;02/2024;153;91;19;8
TATUI;03/2024;153;91;19;8
TATUI;04/2024;153;91;19;8
TATUI;05/2024;153;91;19;8
TATUI;06/2024;153;91;19;8
TATUI;07/2024;153;91;19;8
TATUI;08/2024;153;91;19;8
TATUI;09/2024;153;91;19;8
TATUI;10/2024;153;91;19;8
TATUI;11/2024;153;91;19;8
TATUI;12/2024;163;91;23;8
TAUBATE;01/2024;553;419;79;73
TAUBATE;02/2024;553;419;79;73
TAUBATE;03/2024;553;419;79;73
TAUBATE;04/2024;553;419;79;73
TAUBATE;05/2024;553;419;79;73
TAUBATE;06/2024;553;419;79;73
TAUBATE;07/2024;553;419;79;73
TAUBATE;08/2024;553;419;79;73
TAUBATE;09/2024;553;419;79;73
TAUBATE;10/2024;553;419;79;73
TAUBATE;11/2024;553;419;79;73
TAUBATE;12/2024;553;419;79;73
TEODORO SAMPAIO;01/2024;58;52;0;0
TEODORO SAMPAIO;02/2024;58;52;0;0
TEODORO SAMPAIO;03/2024;58;52;0;0
TEODORO SAMPAIO;04/2024;58;52;0;0
TEODORO SAMPAIO;05/2024;58;52;0;0
TEODORO SAMPAIO;06/2024;58;52;0;0
TEODORO SAMPAIO;07/2024;58;52;0;0
TEODORO SAMPAIO;08/2024;58;52;0;0
TEODORO SAMPAIO;09/2024;58;52;0;0
TEODORO SAMPAIO;10/2024;58;52;0;0
TEODORO SAMPAIO;11/2024;58;52;0;0
TEODORO SAMPAIO;12/2024;58;52;0;0
TERRA ROXA;01/2024;34;30;0;0
TERRA ROXA;02/2024;34;30;0;0
TERRA ROXA;03/2024;34;30;0;0
TERRA ROXA;04/2024;34;30;0;0
TERRA ROXA;05/2024;34;30;0;0
TERRA ROXA;06/2024;34;30;0;0
TERRA ROXA;07/2024;34;30;0;0
TERRA ROXA;08/2024;34;30;0;0
TERRA ROXA;09/2024;34;30;0;0
TERRA ROXA;10/2024;34;30;0;0
TERRA ROXA;11/2024;34;30;0;0
TERRA ROXA;12/2024;34;30;0;0
TIETE;01/2024;56;34;0;0
TIETE;02/2024;56;34;0;0
TIETE;03/2024;56;34;0;0
TIETE;04/2024;56;34;0;0
TIETE;05/2024;56;34;0;0
TIETE;06/2024;56;34;0;0
TIETE;07/2024;56;34;0;0
TIETE;08/2024;56;34;0;0
TIETE;09/2024;56;34;0;0
